Id,Acquisition Campaign_0,Acquisition Campaign_1,Acquisition Campaign_2,Acquisition Campaign_3,Acquisition Campaign_4,Acquisition Campaign_5,Converted,City_0,City_1,City_2,City_3,City_4,Use Case_Concerts and festivals,Use Case_Corporate Events,Use Case_Educational Seminars,Use Case_Not_Specified,Use Case_Sports Events,Use Case_Wedding Planning,Source_Inbound,Source_Not_Specified,Source_Outbound,month,day
dwj15dja,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,5,29
glt2onv5,0,0,0,0,0,1,False,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1
l5hxmmt4,0,0,0,0,0,1,False,0,0,1,1,0,0,1,0,0,0,0,1,0,0,10,20
qeba901c,0,0,0,0,0,1,False,1,0,1,0,1,0,0,0,1,0,0,1,0,0,5,29
n8k7qbub,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
0a3x8dt5,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,10,20
x8vaketl,0,0,0,0,0,1,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5,29
h5nurvud,0,0,0,0,0,1,False,1,0,0,0,1,0,1,0,0,0,0,1,0,0,5,29
ps2kwwpl,0,0,0,0,0,1,True,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10,20
tmbcqvqg,0,0,0,0,0,1,True,1,0,1,0,1,0,1,0,0,0,0,1,0,0,5,29
d938hkw1,0,0,0,0,0,1,False,0,0,1,1,0,0,1,0,0,0,0,1,0,0,10,20
z28spdmb,0,0,0,0,1,0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5,29
k9m3pxkh,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1
th6k43ue,0,0,0,0,0,1,False,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10,20
fytodqbb,0,0,0,0,0,1,False,0,1,1,0,1,0,0,0,1,0,0,1,0,0,5,29
4p890dp9,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,1,0,0,2,1
jmz449qs,0,0,0,0,0,1,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,10,20
7uvcyohp,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,29
z5k7tmqm,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,20
3nsk1em3,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,5,29
vmc12jkf,0,0,0,0,0,1,False,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10,20
rph43w4z,0,0,0,0,0,1,False,0,0,1,0,1,0,1,0,0,0,0,1,0,0,5,29
pe0yw58e,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,20
zt4vhulc,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,29
e10a5b3q,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,20
n68cw6oq,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,5,29
45knh8sf,0,0,0,0,0,1,False,1,0,1,0,1,0,0,0,1,0,0,1,0,0,5,29
zqnx4qpq,0,0,0,0,0,1,False,1,0,1,0,1,0,1,0,0,0,0,1,0,0,2,1
ne6n03ru,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,10,20
ymtvyne2,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,29
y6cm9k60,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,20
ll5fyi0h,0,0,0,0,1,0,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,29
xtp6lavx,0,0,0,0,1,0,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,29
ivrmanwu,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1
7u2yu3zi,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,20
18t11624,0,0,0,0,0,1,False,0,1,0,0,1,0,1,0,0,0,0,1,0,0,5,29
jrwrfhrv,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1
rey43cj3,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,20
qrz4en87,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5,29
ztm4i93c,0,0,0,0,0,1,True,0,1,0,1,1,0,0,1,0,0,0,1,0,0,6,28
05zd3a83,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1
ytr1cqob,0,0,0,0,0,1,False,1,0,0,1,0,0,0,0,1,0,0,1,0,0,10,20
g0fatwfn,0,0,0,0,1,0,False,0,1,0,0,1,0,1,0,0,0,0,1,0,0,6,28
wa6hjx1r,0,0,0,0,0,1,False,1,0,0,1,0,0,0,0,1,0,0,1,0,0,10,20
og5idtqf,0,0,0,0,0,1,False,0,1,1,1,1,0,0,0,1,0,0,1,0,0,6,28
tc2niizl,0,0,0,0,0,1,False,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,1
76upt2mi,0,0,0,0,0,1,False,0,0,1,0,1,0,0,0,1,0,0,1,0,0,10,20
bl9dwd2i,0,0,0,0,0,1,False,0,0,1,0,0,0,1,0,0,0,0,1,0,0,6,28
abgo41ar,0,0,0,0,0,1,False,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1
l0xzhdsd,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,20
jbefr48c,0,0,0,0,0,1,False,0,1,1,0,0,0,1,0,0,0,0,1,0,0,6,28
hchve27h,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2,1
9lx1d0au,0,0,0,0,0,1,False,0,1,1,0,1,0,1,0,0,0,0,1,0,0,10,20
a8kqiosv,0,0,0,0,1,0,False,0,1,1,1,1,0,1,0,0,0,0,1,0,0,6,28
yh6rz9xg,0,0,0,0,0,1,False,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,1
xgpdpesf,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,20
y3s156qu,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6,28
4i5dp4lb,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1
5qqveqnt,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,20
8aif50t0,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,6,28
xld5euiv,0,0,0,0,0,1,False,0,0,1,1,0,0,1,0,0,0,0,1,0,0,10,20
s5g7rt97,0,0,0,0,0,1,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6,28
42q4h5wg,0,0,0,0,0,1,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6,28
5faa4dlw,0,0,0,0,0,1,True,0,0,0,0,1,0,0,1,0,0,0,1,0,0,10,20
n0hu7ibr,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1
4w2nz5zj,0,0,0,0,1,0,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6,28
w96b1ay4,0,0,0,0,0,1,False,0,0,1,1,0,0,1,0,0,0,0,1,0,0,2,1
rj8gdv3u,0,0,0,0,0,1,False,0,0,1,0,1,0,1,0,0,0,0,1,0,0,10,20
3ue545r9,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6,28
kc2hsktd,0,0,0,0,0,1,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1
khbgcdju,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,10,20
uqqqx2qn,0,0,0,0,1,0,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6,28
vwcnpk2u,0,0,0,0,0,1,False,1,0,0,0,1,0,1,0,0,0,0,1,0,0,10,20
u48d4w16,0,0,0,0,0,1,False,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,1
1unwd0ql,0,0,0,0,0,1,False,1,0,0,1,1,0,1,0,0,0,0,1,0,0,10,20
etvf9ra5,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6,28
zdmn5tow,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,1,0,0,2,1
nraes2io,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,10,20
ahjv8y0s,0,0,0,0,0,1,False,0,0,1,1,0,0,1,0,0,0,0,1,0,0,6,28
9l6ftqsf,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,1,0,0,2,1
mxf10g71,0,0,0,0,0,1,False,0,0,1,1,0,0,1,0,0,0,0,1,0,0,10,20
j4gtbd30,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,6,28
q6kmf9ac,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1
fppokc72,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,10,20
0m2l0rse,0,0,0,0,0,1,False,0,1,1,1,0,0,1,0,0,0,0,1,0,0,6,28
bgevtklj,0,0,0,0,1,0,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6,28
dr5gjj7f,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1
1k72hy0b,0,0,0,0,0,1,False,0,0,1,0,1,0,0,0,1,0,0,1,0,0,10,20
3o7c6lk9,0,0,0,0,0,1,False,1,0,1,0,0,0,1,0,0,0,0,1,0,0,6,28
qb6u0b86,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1
89icbrat,0,0,0,0,0,1,False,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10,21
xuxgnhux,0,0,0,0,1,0,False,0,1,1,0,1,0,1,0,0,0,0,1,0,0,6,28
z8de05m6,0,0,0,0,0,1,False,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2,1
36y1epj6,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,21
5ygwjddw,0,0,0,0,0,1,False,1,0,0,1,1,0,1,0,0,0,0,1,0,0,6,28
i8soy4mg,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1
yfoogomj,0,0,0,0,0,1,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,21
51qx7srn,0,0,0,0,0,1,False,0,0,1,1,1,0,0,0,1,0,0,1,0,0,6,28
ww6xtlan,0,0,0,0,0,1,False,0,1,1,1,1,0,1,0,0,0,0,1,0,0,2,1
9jis4a73,0,0,0,0,0,1,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,21
yxvkgop5,0,0,0,0,0,1,False,0,0,1,0,0,0,1,0,0,0,0,1,0,0,6,28
mi1b2jq3,0,0,0,0,0,1,False,1,0,1,0,0,0,1,0,0,0,0,1,0,0,2,1
7eu6i16h,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,21
l82d0vb6,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6,28
h9rzk6kf,0,0,0,0,0,1,False,0,0,1,1,0,0,0,0,1,0,0,1,0,0,10,21
maihngvg,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6,28
nvju1get,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,1
mqe7bkq2,0,0,0,0,0,1,False,1,0,1,0,1,0,1,0,0,0,0,1,0,0,10,21
pxmzk4vz,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6,28
y6uyb52s,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2,1
srwabvvc,0,0,0,0,0,1,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,21
fukgpwaj,0,0,0,0,0,1,False,0,0,1,0,1,0,0,0,1,0,0,1,0,0,2,1
5y4xii7e,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,21
32k19x0e,0,0,0,0,0,1,False,0,1,0,0,1,0,1,0,0,0,0,1,0,0,6,28
3j6lpexy,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1
qq8o2kf1,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,21
umrdhmhm,0,0,0,0,0,1,False,1,0,0,0,0,0,1,0,0,0,0,1,0,0,6,28
9cjos9uy,0,0,0,0,0,1,False,0,1,1,0,0,0,1,0,0,0,0,1,0,0,2,1
5evroeuu,0,0,0,0,0,1,False,0,0,1,1,0,0,1,0,0,0,0,1,0,0,10,21
edpbrlkk,0,0,0,0,0,1,False,0,1,0,1,0,0,1,0,0,0,0,1,0,0,6,28
q8j704ev,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1
0rrso3s7,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,21
qlclswl6,0,0,0,0,0,1,False,0,1,0,0,0,0,0,1,0,0,0,1,0,0,10,21
1c8cso23,0,0,0,0,1,0,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,6,28
52fmilvz,0,0,0,0,0,1,False,1,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1
7ui0tov3,0,0,0,0,0,1,False,1,0,0,0,1,0,1,0,0,0,0,1,0,0,10,21
0j1uqmrb,0,0,0,0,0,1,False,0,0,1,0,1,0,1,0,0,0,0,1,0,0,6,28
a34hw8hu,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1
dxhhzage,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,21
aiada7yu,0,0,0,0,0,1,False,0,1,1,1,1,0,0,0,1,0,0,1,0,0,6,28
95pgsk6u,0,0,0,0,0,1,True,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1
yztx71vv,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6,28
wwce9snq,0,0,0,0,0,1,True,1,0,1,0,0,0,1,0,0,0,0,1,0,0,2,1
3fzui3st,0,0,0,0,0,1,False,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1
juzj7uau,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,21
5kdgc6ey,0,0,0,0,0,1,False,0,1,0,1,1,0,0,0,1,0,0,1,0,0,6,28
fx34i33d,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1
sjy6oqae,0,0,0,0,0,1,False,0,0,1,0,1,0,0,0,0,1,0,1,0,0,10,21
urp4qdqy,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,6,28
0so2p3a6,0,0,0,0,0,1,False,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,1
ii5fq9b4,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,21
k7sqhlkr,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,6,28
yqf08hib,0,0,0,0,0,1,False,0,0,1,1,1,0,0,0,1,0,0,1,0,0,2,1
uzq7wuhi,0,0,0,0,0,1,True,0,1,0,0,0,0,0,1,0,0,0,1,0,0,10,21
7s2yxlz4,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6,28
uc5wwo0g,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1
5gfdal6w,0,0,0,0,0,1,False,1,0,1,0,1,0,1,0,0,0,0,1,0,0,6,28
7ke4upwc,0,0,0,0,0,1,False,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1
n9b036n2,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,21
adp2stph,0,0,0,0,0,1,False,0,1,1,0,0,0,1,0,0,0,0,1,0,0,6,28
dswwk5vg,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,1,0,0,2,1
3t1v7u8s,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6,28
p4gewg6p,0,0,0,0,0,1,False,0,1,1,0,0,0,1,0,0,0,0,1,0,0,2,1
aa11amx6,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,21
dzzzldtw,0,0,0,0,1,0,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6,28
3dn1rz9q,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1
twrdkp1f,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,21
czmym7n8,0,0,0,0,0,1,True,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,1
h0hosaoe,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,6,28
nm8rz9io,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1
4vqh0bk2,0,0,0,0,0,1,False,0,0,1,1,1,0,0,0,0,1,0,1,0,0,10,21
5efaojkr,0,0,0,0,1,0,False,0,1,0,1,0,0,1,0,0,0,0,1,0,0,6,28
fc7n4emi,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,1,0,0,2,1
bpfo90je,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,21
ffy9kl3y,0,0,0,0,1,0,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6,28
rovgve26,0,0,0,0,0,1,False,0,1,0,0,1,0,1,0,0,0,0,1,0,0,10,21
uhbahge1,0,0,0,0,0,1,False,1,0,0,1,0,0,0,0,1,0,0,1,0,0,6,28
x3d6fyal,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,21
2pykdx0w,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,6,28
izjss7mq,0,0,0,0,0,1,False,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,1
jeuupnk6,0,0,0,0,0,1,True,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10,21
2iym4ubh,0,0,0,0,0,1,False,0,0,0,1,0,0,0,1,0,0,0,1,0,0,10,21
s7dbj715,0,0,0,0,0,1,True,0,0,0,0,1,0,0,0,1,0,0,1,0,0,6,28
mzzdgzf6,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1
e9jiwh3g,0,0,0,0,0,1,True,0,0,0,0,1,0,0,0,0,1,0,1,0,0,10,21
gj1zu0bj,0,0,0,0,1,0,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6,28
v4ah5z2u,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,10,21
8fc70eb9,0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,1,0,0,6,28
lofrn2sk,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1
tzkzokvi,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,1,0,0,10,21
p8gnefns,0,0,0,0,1,0,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6,28
buk3d0v6,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1
vikwy3v8,0,0,0,0,0,1,False,1,0,1,0,1,0,1,0,0,0,0,1,0,0,2,1
v21lwmzu,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,21
ris4neld,0,0,0,0,1,0,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6,28
3siymwgr,0,0,0,0,0,1,False,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,1
b1xjor2b,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,21
86u05twq,0,0,0,0,0,1,False,0,1,1,0,1,0,1,0,0,0,0,1,0,0,6,28
7hcft1v3,0,0,0,0,0,1,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,10,21
35kfnys7,0,0,0,0,0,1,False,0,0,0,1,0,0,0,0,1,0,0,1,0,0,6,28
ncmwalgd,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1
gor2dm89,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,6,28
xtyd3by9,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1
yx75u4re,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,21
c083najr,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6,28
enfxpt97,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1
za06h207,0,0,0,0,0,1,False,0,0,0,1,1,0,0,1,0,0,0,1,0,0,10,21
1jm2pahe,0,0,0,0,0,1,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,6,28
ez52sihz,0,0,0,0,0,1,False,0,1,1,1,0,0,0,0,1,0,0,1,0,0,2,1
s9g1qp4e,0,0,0,0,0,1,False,0,0,1,1,0,0,1,0,0,0,0,1,0,0,10,21
x7ytl84o,0,0,0,0,0,1,True,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6,28
rdvbba3h,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,6,28
0r6b0f1j,0,0,0,0,0,1,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1
q35vxuk7,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6,28
d62ds16t,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,6,28
k9ak9k3f,0,0,0,0,0,1,False,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1
g57fctqn,0,0,0,0,0,1,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,21
g55mm4hs,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,6,28
6ig9v10n,0,0,0,0,0,1,False,0,0,1,1,0,0,0,0,1,0,0,1,0,0,10,21
awiytw4v,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6,28
xcvp6umr,0,0,0,0,0,1,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1
54e3q9d1,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,21
9n9yauxc,0,0,0,0,1,0,False,0,0,1,0,1,0,1,0,0,0,0,1,0,0,6,28
52nymz7k,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2,1
86bhaiyb,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,21
jluf5wpr,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1
rjv0j3l3,0,0,0,0,0,1,False,0,0,1,1,0,0,1,0,0,0,0,1,0,0,10,21
icaji6ev,0,0,0,0,0,1,False,0,1,0,1,1,0,1,0,0,0,0,1,0,0,2,1
1d65ewrz,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,10,21
x11qe975,0,0,0,0,0,1,False,0,1,1,0,1,0,0,0,1,0,0,1,0,0,6,28
m508m302,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,10,21
rlu5zf8q,0,0,0,0,0,1,False,0,1,1,0,0,0,1,0,0,0,0,1,0,0,6,28
mcaumj14,0,0,0,0,0,1,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1
ndi4pvsw,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,21
zmqd1unk,0,0,0,0,0,1,False,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6,28
vzr3lou7,0,0,0,0,0,1,False,0,0,1,1,1,0,0,0,0,1,0,1,0,0,2,1
zqs7w41p,0,0,0,0,1,0,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6,28
0trd16uu,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1
i2qoqhoj,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,21
mnab6s27,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,1,0,0,10,21
kplyojam,0,0,0,0,1,0,False,0,1,1,0,1,0,1,0,0,0,0,1,0,0,6,28
0z77solh,0,0,0,0,0,1,False,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2,1
848tqcar,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,21
qd9w4zyi,0,0,0,0,1,0,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6,28
bggh1dpr,0,0,0,0,0,1,True,0,0,1,1,1,0,1,0,0,0,0,1,0,0,2,1
2fextmus,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,21
re62a4tq,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,6,28
dkv0675j,0,0,0,0,0,1,False,0,1,1,0,1,0,1,0,0,0,0,1,0,0,2,1
qdxvdp4i,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,21
4xoejgvy,0,0,0,0,1,0,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6,28
e0g0i286,0,0,0,0,0,1,False,0,0,0,1,0,0,0,0,0,1,0,1,0,0,10,21
jx37s5lu,0,0,0,0,1,0,False,0,0,0,1,0,0,1,0,0,0,0,1,0,0,6,28
xm76axsr,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,1
mqfe3y4a,0,0,0,0,1,0,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6,28
bmunuzll,0,0,0,0,0,1,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1
qovwcmnq,0,0,0,0,0,1,False,0,1,1,0,1,0,1,0,0,0,0,1,0,0,10,21
o12reztd,0,0,0,0,0,1,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,6,28
q1otj8w9,0,0,0,0,1,1,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,3,1
kz051cei,0,0,0,0,0,1,False,0,1,0,0,1,0,0,1,0,0,0,1,0,0,10,21
08j2vqgw,0,0,0,0,0,1,True,1,0,0,1,1,0,1,0,0,0,0,1,0,0,6,28
rzh71l3j,0,0,0,0,0,1,False,1,0,1,0,0,0,1,0,0,0,0,1,0,0,3,1
o6ua8ipm,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,21
31qh4gtp,0,0,0,0,1,0,False,0,0,1,1,0,0,1,0,0,0,0,1,0,0,6,28
9uk1r159,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,21
c0z9sp9s,0,0,0,0,1,0,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6,28
s5w1mc58,0,0,0,0,0,1,False,0,1,1,1,0,0,1,0,0,0,0,1,0,0,10,21
