Id,Status,Price,Days,Discount,Use Case_Concerts and festivals,Use Case_Corporate Events,Use Case_Educational Seminars,Use Case_Not_Specified,Use Case_Sports Events,Use Case_Wedding Planning,Pain_Not_Specified,Pain_financial control,Pain_operations,Pain_quality of delivery,Pain_time saving
eklazvfo,Negotiation,240,0,False,0,0,1,0,0,0,0,1,0,0,0
83ivysaw,Demo 1,0,76,True,0,0,1,0,0,0,1,0,0,0,0
mduh09d2,Closed Won,240,2,False,0,0,0,0,1,0,0,0,0,1,0
hcnop872,Closed Won,240,0,False,0,1,0,0,0,0,1,0,0,0,0
k57b2azl,Closed Won,576,0,False,0,1,0,0,0,0,0,1,0,0,0
jlanzuug,Closed Lost,0,0,True,0,1,0,0,0,0,0,0,1,0,0
457zhd0r,Closed Lost,200,0,True,0,0,1,0,0,0,0,0,1,0,0
cn3u1kgu,Closed Won,120,0,False,0,0,1,0,0,0,1,0,0,0,0
3judrjh1,Closed Won,200,0,False,0,1,0,0,0,0,1,0,0,0,0
994e6pll,Closed Lost,0,31,True,0,0,0,0,1,0,0,0,1,0,0
ayvmckuy,Closed Won,300,0,False,0,1,0,0,0,0,0,1,0,0,0
7sjv7kia,Closed Won,576,0,False,0,1,0,0,0,0,0,0,1,0,0
3mgsbccs,Closed Lost,768,153,False,0,1,0,0,0,0,0,0,1,0,0
5wovfpru,Closed Won,360,0,False,0,0,1,0,0,0,0,1,0,0,0
ph0g3vd8,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
k16c68zj,Closed Won,360,0,False,0,0,0,0,1,0,0,0,1,0,0
f58m00ri,Closed Won,576,0,False,0,1,0,0,0,0,0,0,1,0,0
2hyjle74,Closed Won,360,31,False,0,0,0,0,1,0,1,0,0,0,0
x5upyujv,Negotiation,1680,0,False,0,0,1,0,0,0,0,0,0,0,1
m5d649is,Closed Won,960,2,False,0,0,0,0,1,0,0,1,0,0,0
8bdma26a,Demo 1,0,-91,True,0,1,0,0,0,0,0,0,1,0,0
g4ey4vql,Closed Lost,360,5,True,0,1,0,0,0,0,0,0,1,0,0
ens4gp2a,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
6rlkgk8f,Closed Won,576,0,False,0,1,0,0,0,0,0,0,0,1,0
b1kzc0yc,Negotiation,0,0,True,0,0,1,0,0,0,0,0,1,0,0
hieouti2,Closed Won,360,0,False,0,1,0,0,0,0,0,1,0,0,0
ku2wpww5,Closed Won,120,0,False,0,1,0,0,0,0,1,0,0,0,0
aya8feyy,Closed Won,768,0,False,0,1,0,0,0,0,0,0,0,1,0
mxmp5qve,Closed Won,200,0,False,0,1,0,0,0,0,0,1,0,0,0
3lvs0jam,Closed Won,240,0,False,0,0,1,0,0,0,0,0,1,0,0
hosjkws9,Closed Won,960,5,False,0,1,0,0,0,0,0,1,0,0,0
lwrwwa9u,Closed Lost,360,0,False,0,1,0,0,0,0,0,1,0,0,0
o9bxqsl9,Closed Won,1344,1,False,0,1,0,0,0,0,0,0,0,1,0
onvpmoqf,Checkbox,768,1,False,0,1,0,0,0,0,0,0,0,1,0
c70k2x40,Closed Lost,1344,4,False,0,0,0,0,1,0,0,0,1,0,0
ad8gs6e7,Closed Lost,0,0,True,0,1,0,0,0,0,0,0,0,1,0
fnen7ktt,Closed Won,768,0,False,0,0,0,0,1,0,0,1,0,0,0
0wg72hot,Demo 1,0,-91,False,0,1,0,0,0,0,1,0,0,0,0
jywm2amz,Closed Won,1344,0,False,0,1,0,0,0,0,0,1,0,0,0
k1m8r49f,Closed Won,576,0,False,0,1,0,0,0,0,0,0,0,1,0
n1qmuffl,Closed Won,1344,12,False,0,1,0,0,0,0,0,0,1,0,0
xgndpti5,Closed Won,240,0,False,0,1,0,0,0,0,1,0,0,0,0
pbqtixcb,Closed Lost,0,304,True,0,0,1,0,0,0,0,1,0,0,0
77nbll60,Demo 1,0,47,True,0,0,0,1,0,0,1,0,0,0,0
1unfrr0r,Closed Won,768,0,False,0,1,0,0,0,0,0,1,0,0,0
wvxfu9sz,Demo 1,0,41,False,0,1,0,0,0,0,0,1,0,0,0
ip2orlg7,Demo 1,0,35,True,0,1,0,0,0,0,0,0,1,0,0
oiwf70r6,Closed Won,576,0,False,0,1,0,0,0,0,0,1,0,0,0
uw207fqv,Closed Won,768,109,False,0,1,0,0,0,0,0,0,0,1,0
rtm91cii,Closed Won,240,0,False,0,1,0,0,0,0,0,1,0,0,0
mhowmiba,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
0xs7leua,Closed Won,960,0,False,0,0,1,0,0,0,1,0,0,0,0
05evbkgy,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
5mqljxdl,Closed Lost,200,2,True,0,0,1,0,0,0,0,0,1,0,0
avuydfvf,Closed Won,324,0,False,0,1,0,0,0,0,0,1,0,0,0
11a6w1is,Closed Won,1344,0,False,0,1,0,0,0,0,0,1,0,0,0
9xxxbbr7,Closed Won,1344,17,False,0,1,0,0,0,0,0,0,0,1,0
h9pry4yr,Closed Won,1344,0,False,0,0,1,0,0,0,0,1,0,0,0
h87g6s7t,Negotiation,360,0,False,0,1,0,0,0,0,0,1,0,0,0
9vfrvuvc,Closed Won,324,0,False,0,1,0,0,0,0,0,0,1,0,0
e1g24fc5,Closed Lost,360,4,False,0,1,0,0,0,0,0,1,0,0,0
4f4gwijv,Closed Won,150,0,False,0,0,0,0,1,0,0,1,0,0,0
a766dyk9,Closed Won,768,0,False,0,0,0,0,1,0,0,1,0,0,0
r5c7vaqx,Demo 1,360,-244,False,0,1,0,0,0,0,1,0,0,0,0
m0ccsv1u,Demo 1,0,48,True,0,1,0,0,0,0,1,0,0,0,0
wtr882vl,Closed Lost,324,1,False,0,1,0,0,0,0,0,1,0,0,0
iabxnvyv,Closed Won,240,1,False,0,1,0,0,0,0,0,0,1,0,0
w1tgs9qd,Closed Won,360,0,False,0,1,0,0,0,0,0,1,0,0,0
3p2m9ncq,Closed Lost,240,2,False,0,1,0,0,0,0,0,1,0,0,0
kwnecica,Closed Won,120,0,False,0,1,0,0,0,0,0,0,1,0,0
fw41chsh,Demo 1,1344,0,False,0,0,0,0,1,0,1,0,0,0,0
qt9rrens,Closed Won,768,0,False,0,1,0,0,0,0,0,0,0,1,0
b7c722ba,Negotiation,360,31,False,0,1,0,0,0,0,0,1,0,0,0
aezn3ryd,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
3iab5imb,Negotiation,300,0,False,0,1,0,0,0,0,0,0,1,0,0
dbpawe4x,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
lr2ks4mc,Closed Won,120,0,False,0,1,0,0,0,0,0,0,1,0,0
jfetiuyf,Checkbox,1344,0,False,0,0,1,0,0,0,0,0,0,1,0
xqr0yht2,Checkbox,960,1,False,0,1,0,0,0,0,1,0,0,0,0
xqqpjheo,Demo 1,0,35,True,0,1,0,0,0,0,1,0,0,0,0
zccsbx9p,Closed Won,300,0,False,0,0,1,0,0,0,0,0,0,1,0
l560h6h1,Closed Won,240,0,False,0,1,0,0,0,0,1,0,0,0,0
86imagrj,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
63n8gfqi,Closed Won,576,0,False,0,1,0,0,0,0,0,0,1,0,0
q68sy948,Closed Won,120,0,False,0,1,0,0,0,0,1,0,0,0,0
dhi4mmpv,Closed Lost,768,142,False,0,0,0,0,1,0,0,0,0,1,0
r08oun55,Closed Won,240,0,False,0,1,0,0,0,0,0,1,0,0,0
nejzvonn,Checkbox,120,0,False,0,0,0,0,1,0,0,0,1,0,0
rmhxsmtz,Negotiation,576,0,False,0,0,1,0,0,0,0,1,0,0,0
09kphjag,Closed Lost,240,0,False,0,1,0,0,0,0,0,1,0,0,0
bemjh09g,Closed Won,768,36,False,0,1,0,0,0,0,0,0,1,0,0
1bcg16j9,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
7m3nbxwg,Demo 2,0,0,True,0,0,0,0,0,1,1,0,0,0,0
fvwfi1lm,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
k5cocqoi,Demo 1,300,47,False,0,1,0,0,0,0,0,1,0,0,0
3jonqlfl,Closed Lost,360,0,False,0,1,0,0,0,0,0,0,1,0,0
fgmyokiz,Checkbox,360,0,False,0,0,0,0,1,0,0,0,1,0,0
5ud8noe9,Closed Lost,150,4,True,0,1,0,0,0,0,0,0,1,0,0
wkgkkbq0,Closed Won,240,0,False,0,0,0,0,1,0,0,1,0,0,0
f4s3xcn1,Closed Won,360,0,False,0,1,0,0,0,0,1,0,0,0,0
8dtfyt8a,Closed Won,768,0,False,0,0,0,0,1,0,0,0,1,0,0
hpbgs94y,Closed Won,150,123,False,0,1,0,0,0,0,0,0,1,0,0
gnol2fv1,Closed Won,324,0,False,0,0,1,0,0,0,0,0,1,0,0
0g0p0bqt,Closed Won,300,0,False,0,1,0,0,0,0,0,0,1,0,0
nj59p0he,Closed Lost,768,-141,False,0,1,0,0,0,0,0,1,0,0,0
3kay78pg,Closed Won,768,0,False,0,0,1,0,0,0,0,0,1,0,0
184a5ogs,Closed Won,576,0,False,0,1,0,0,0,0,1,0,0,0,0
fhrtf8f8,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
ezbh693h,Closed Won,360,0,False,0,1,0,0,0,0,0,1,0,0,0
vf2sak43,Negotiation,120,0,False,0,1,0,0,0,0,0,0,1,0,0
xm0kl3um,Closed Won,960,6,False,0,0,1,0,0,0,0,0,0,1,0
z3588f58,Closed Lost,360,0,False,0,1,0,0,0,0,0,0,1,0,0
j90atvpj,Closed Won,360,0,False,0,1,0,0,0,0,1,0,0,0,0
gbnjuy0m,Closed Won,1008,0,False,0,1,0,0,0,0,0,0,1,0,0
c43mbzri,Negotiation,360,0,False,0,0,1,0,0,0,0,0,1,0,0
9l6e7zqw,Negotiation,0,0,True,0,1,0,0,0,0,0,0,1,0,0
sa8hxvzz,Closed Lost,768,17,False,0,0,1,0,0,0,0,0,1,0,0
r2wwdxhu,Closed Lost,200,62,True,0,0,1,0,0,0,0,0,1,0,0
0c0i09yn,Demo 1,0,40,True,0,1,0,0,0,0,0,1,0,0,0
4uy9v7px,Closed Won,1008,0,False,0,1,0,0,0,0,0,0,1,0,0
l1ud9pyb,Closed Won,324,153,False,0,1,0,0,0,0,0,1,0,0,0
01n5czo2,Checkbox,240,0,False,0,1,0,0,0,0,1,0,0,0,0
lfwmq4qf,Closed Lost,768,305,False,0,0,1,0,0,0,0,0,0,1,0
obku7k62,Closed Won,300,0,False,0,0,0,0,1,0,0,0,1,0,0
vxabmzpv,Closed Won,300,0,False,0,0,0,0,1,0,1,0,0,0,0
m552x42t,Closed Lost,240,4,False,0,0,1,0,0,0,0,0,0,0,1
rpw0ul3k,Closed Lost,200,0,True,0,1,0,0,0,0,0,1,0,0,0
dc48sb16,Checkbox,300,0,False,0,1,0,0,0,0,0,0,1,0,0
p5bsawob,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
zk9qjbx2,Closed Lost,360,2,False,0,1,0,0,0,0,0,1,0,0,0
rltuf6ed,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
7d0tllw1,Closed Won,768,0,False,0,0,0,0,1,0,0,0,1,0,0
htj53ub7,Negotiation,300,0,False,0,1,0,0,0,0,0,0,0,1,0
91osb9xj,Closed Lost,360,31,False,0,1,0,0,0,0,0,0,1,0,0
c8aa9ydn,Closed Lost,300,111,False,0,1,0,0,0,0,0,0,1,0,0
z11v18ks,Closed Won,240,0,False,0,0,1,0,0,0,0,0,1,0,0
xox1u15j,Closed Lost,200,62,True,0,0,1,0,0,0,0,0,0,1,0
lgckny93,Closed Won,960,6,False,0,1,0,0,0,0,0,0,0,1,0
h2ltg76p,Checkbox,324,0,False,0,1,0,0,0,0,0,1,0,0,0
ar1yuyy4,Closed Won,360,1,False,0,1,0,0,0,0,1,0,0,0,0
p5dad7bm,Negotiation,1344,0,False,0,1,0,0,0,0,0,0,1,0,0
have3lu4,Closed Lost,0,10,True,0,1,0,0,0,0,0,0,1,0,0
5li1vg53,Closed Lost,0,8,True,0,0,1,0,0,0,0,0,0,1,0
uu0yca94,Closed Won,1344,4,False,0,1,0,0,0,0,0,0,1,0,0
8m1qvtio,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
hdgb4l2o,Closed Won,768,0,False,0,0,0,0,1,0,0,0,0,1,0
le4zwo4m,Closed Lost,360,142,False,0,1,0,0,0,0,0,0,0,1,0
zb64661k,Closed Won,960,0,False,0,1,0,0,0,0,0,0,1,0,0
uyezh30w,Closed Won,768,0,False,0,1,0,0,0,0,0,1,0,0,0
1g860d51,Closed Won,960,0,False,0,1,0,0,0,0,0,0,1,0,0
va6qq65m,Closed Won,1344,1,False,0,1,0,0,0,0,0,0,0,1,0
s6uad1v9,Closed Won,300,0,False,0,1,0,0,0,0,1,0,0,0,0
avzswjpx,Closed Won,300,0,False,0,1,0,0,0,0,0,0,1,0,0
repc2bku,Demo 1,0,384,True,0,1,0,0,0,0,0,0,1,0,0
7yevoyns,Demo 1,0,264,True,0,0,1,0,0,0,0,1,0,0,0
462tmzyt,Negotiation,150,0,False,0,1,0,0,0,0,0,1,0,0,0
zvlfd3gq,Closed Won,1344,0,False,0,1,0,0,0,0,0,0,1,0,0
3ujknb61,Closed Won,600,0,False,0,1,0,0,0,0,0,0,1,0,0
s21op7ip,Closed Won,240,0,False,0,0,0,0,1,0,0,0,1,0,0
4nsgucsk,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
vide7yxz,Closed Won,324,153,False,0,1,0,0,0,0,0,1,0,0,0
7e9mgm9d,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
5abnrtum,Demo 1,0,203,True,0,1,0,0,0,0,0,0,0,1,0
pmvykwp8,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
7qz30jyi,Closed Lost,0,0,True,0,1,0,0,0,0,0,1,0,0,0
ja8q3qg2,Closed Won,120,0,False,0,1,0,0,0,0,0,0,1,0,0
dqnk3erp,Closed Won,300,0,False,0,1,0,0,0,0,0,0,1,0,0
i5oqstfy,Closed Won,324,0,False,0,1,0,0,0,0,0,0,0,1,0
ytj986th,Negotiation,768,0,True,0,1,0,0,0,0,0,1,0,0,0
5n2ik1xw,Closed Won,120,0,False,0,1,0,0,0,0,0,1,0,0,0
xaboifhh,Closed Won,240,0,False,0,1,0,0,0,0,0,0,0,1,0
7plcdewa,Closed Won,240,0,False,0,0,1,0,0,0,0,0,1,0,0
96s7a7as,Closed Won,960,1,False,0,0,1,0,0,0,0,1,0,0,0
1u5psgck,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
lk253hac,Closed Won,240,0,False,0,1,0,0,0,0,0,1,0,0,0
lraol3t0,Demo 1,1344,39,False,0,1,0,0,0,0,0,0,1,0,0
0txlki6f,Closed Lost,0,0,True,0,1,0,0,0,0,0,1,0,0,0
vdzcflh3,Closed Won,120,0,False,0,1,0,0,0,0,0,1,0,0,0
n4pen8yf,Closed Won,576,0,False,0,0,1,0,0,0,0,1,0,0,0
gs7loqbj,Demo 1,0,264,True,0,0,1,0,0,0,0,1,0,0,0
bmlau4hl,Closed Won,240,0,False,0,1,0,0,0,0,0,1,0,0,0
5brmcyhp,Demo 1,0,75,True,0,1,0,0,0,0,0,0,0,1,0
05w9zr9q,Closed Won,360,1,False,0,0,0,0,1,0,0,1,0,0,0
nd10gvnn,Closed Lost,200,90,True,0,1,0,0,0,0,0,0,1,0,0
9gbroxkm,Demo 1,768,32,False,0,1,0,0,0,0,0,0,1,0,0
khcotaae,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
qnvnfgk8,Closed Won,960,0,False,0,1,0,0,0,0,0,1,0,0,0
5tsaes7s,Closed Won,768,0,False,0,1,0,0,0,0,0,0,0,1,0
5xpg59ig,Closed Lost,0,0,True,0,1,0,0,0,0,0,1,0,0,0
5fdnbezc,Closed Won,960,31,False,0,1,0,0,0,0,0,1,0,0,0
mmyykudi,Closed Won,768,0,False,0,1,0,0,0,0,0,1,0,0,0
9te6kj46,Closed Won,576,0,False,0,0,1,0,0,0,0,0,0,1,0
p2kptbic,Closed Lost,0,2,True,0,1,0,0,0,0,0,0,1,0,0
lkakh19o,Closed Won,300,0,False,0,1,0,0,0,0,0,0,1,0,0
8i2d003s,Demo 1,1008,69,False,0,1,0,0,0,0,0,1,0,0,0
3nxluivo,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
8oxcpfvc,Demo 1,0,173,True,0,0,0,0,1,0,0,0,0,0,1
5dcb9fd3,Closed Won,768,0,False,0,1,0,0,0,0,1,0,0,0,0
fpo3mqvz,Closed Won,200,0,False,0,0,1,0,0,0,0,1,0,0,0
52uyvt8i,Closed Lost,360,0,False,0,1,0,0,0,0,0,0,1,0,0
nzw831n8,Closed Won,300,0,False,0,1,0,0,0,0,0,0,1,0,0
cig7wvfy,Negotiation,300,0,False,0,1,0,0,0,0,0,0,0,1,0
t5ghxy53,Closed Won,960,8,False,0,1,0,0,0,0,1,0,0,0,0
kmuuhdu9,Closed Lost,240,0,False,0,0,1,0,0,0,0,0,1,0,0
mzehvk9a,Closed Won,960,46,False,0,0,0,0,1,0,0,0,1,0,0
8nhvyguv,Demo 1,0,62,True,0,1,0,0,0,0,0,0,1,0,0
tbjnqo0v,Negotiation,324,0,False,0,0,0,0,1,0,0,0,1,0,0
u5rbyupa,Closed Won,960,1,False,0,1,0,0,0,0,0,0,1,0,0
6ssau5gj,Closed Won,576,0,False,0,1,0,0,0,0,1,0,0,0,0
5jmw7qsi,Demo 1,0,33,True,0,0,1,0,0,0,0,0,0,1,0
r70srjpc,Checkbox,32396,318,False,0,1,0,0,0,0,0,0,1,0,0
s4zczbuv,Closed Won,240,3,False,0,1,0,0,0,0,0,1,0,0,0
jplaccfa,Closed Won,240,3,False,0,1,0,0,0,0,0,0,1,0,0
nojur83r,Closed Lost,360,1,False,0,0,1,0,0,0,0,1,0,0,0
akp8ssrd,Closed Won,360,30,False,0,0,1,0,0,0,0,0,1,0,0
2qe4tfyq,Closed Won,768,0,False,0,1,0,0,0,0,0,1,0,0,0
5b9px8ke,Negotiation,768,0,False,0,1,0,0,0,0,0,0,0,1,0
8gq1gi1l,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
8lbxfzzi,Closed Won,1344,0,False,0,1,0,0,0,0,0,0,1,0,0
c02k0naq,Closed Lost,360,4,False,0,1,0,0,0,0,0,0,1,0,0
8v40qd50,Checkbox,768,0,False,0,1,0,0,0,0,1,0,0,0,0
jmt9tr9s,Closed Won,360,0,False,0,1,0,0,0,0,0,1,0,0,0
g11kf9ae,Closed Won,360,0,False,0,1,0,0,0,0,1,0,0,0,0
b9p18be9,Closed Lost,768,2,False,0,0,0,0,1,0,0,0,0,1,0
pqnfsfu8,Demo 1,0,64,True,0,0,1,0,0,0,1,0,0,0,0
zlg5n5t0,Demo 1,0,353,True,0,1,0,0,0,0,1,0,0,0,0
3ktqua2n,Negotiation,1344,0,False,0,1,0,0,0,0,1,0,0,0,0
s0artuom,Closed Lost,0,0,True,0,1,0,0,0,0,0,1,0,0,0
kzrfkcyg,Closed Won,1344,0,False,0,0,1,0,0,0,0,0,1,0,0
7daiqds3,Closed Lost,200,0,True,0,0,0,0,1,0,0,0,0,0,1
t2hiwn75,Closed Lost,360,0,False,0,1,0,0,0,0,0,0,1,0,0
qfdhmefq,Demo 1,0,353,True,0,1,0,0,0,0,1,0,0,0,0
3i497nbw,Negotiation,608,0,False,0,0,0,0,1,0,1,0,0,0,0
62fmqpl7,Negotiation,768,0,False,0,1,0,0,0,0,0,1,0,0,0
qszbldjf,Closed Won,1344,0,False,0,1,0,0,0,0,0,1,0,0,0
8xtjudp1,Closed Won,300,31,False,0,0,1,0,0,0,0,1,0,0,0
f0vijrne,Closed Lost,240,31,False,0,1,0,0,0,0,0,0,1,0,0
kvm1l1w9,Closed Won,300,0,False,0,0,1,0,0,0,0,0,1,0,0
fxmvcqfj,Closed Won,324,2,False,0,1,0,0,0,0,1,0,0,0,0
rqs8c2s9,Closed Won,768,0,False,0,1,0,0,0,0,0,1,0,0,0
fltxvh23,Demo 1,0,69,True,0,1,0,0,0,0,0,1,0,0,0
xwh2gmno,Demo 1,360,264,False,0,1,0,0,0,0,0,1,0,0,0
d2cre19l,Closed Lost,240,18,False,0,1,0,0,0,0,0,1,0,0,0
zafey317,Closed Lost,1452,1,False,0,1,0,0,0,0,0,0,1,0,0
pdc1fqkf,Closed Won,768,0,False,0,0,0,0,1,0,0,0,1,0,0
nnp8ybkg,Closed Lost,0,0,True,0,0,1,0,0,0,0,1,0,0,0
fdz6msgx,Closed Won,960,0,False,0,1,0,0,0,0,0,0,1,0,0
4t2pb2ls,Closed Lost,240,123,True,0,0,1,0,0,0,0,0,0,1,0
yy6au2js,Negotiation,576,0,False,0,0,0,0,1,0,0,0,0,1,0
y38m0ilu,Closed Lost,200,0,True,0,0,0,0,1,0,0,0,1,0,0
6s11o56q,Closed Won,768,1,False,0,1,0,0,0,0,0,1,0,0,0
i6aj0rdj,Negotiation,240,-321,False,0,1,0,0,0,0,1,0,0,0,0
nnw8monu,Negotiation,0,0,True,0,1,0,0,0,0,0,0,1,0,0
ztr7d36y,Closed Won,1008,0,False,0,1,0,0,0,0,0,1,0,0,0
51xfdmxu,Demo 1,0,62,True,0,0,0,1,0,0,1,0,0,0,0
dp1okrxj,Checkbox,324,0,False,0,1,0,0,0,0,0,0,1,0,0
g1d8c43s,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
n72wcxj8,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
kxw9me3b,Checkbox,1008,7,False,0,0,1,0,0,0,0,0,0,1,0
jlmv3qjp,Closed Won,324,0,False,0,0,0,0,1,0,0,0,1,0,0
btq8tbnu,Closed Won,240,30,False,0,1,0,0,0,0,0,0,1,0,0
m5dt36lc,Closed Lost,0,61,True,0,0,1,0,0,0,1,0,0,0,0
2auldkob,Closed Won,360,0,False,0,1,0,0,0,0,1,0,0,0,0
z35lw3kn,Closed Lost,0,0,True,0,1,0,0,0,0,0,1,0,0,0
a8kjlf3a,Closed Won,240,0,False,0,1,0,0,0,0,1,0,0,0,0
6henxhll,Closed Lost,0,18,False,0,1,0,0,0,0,0,0,1,0,0
fy3rhsw4,Closed Won,576,0,False,0,1,0,0,0,0,0,0,1,0,0
lxmy3p20,Closed Won,360,0,False,0,0,1,0,0,0,0,1,0,0,0
g4kvgyxu,Closed Won,576,1,False,0,1,0,0,0,0,0,0,0,0,1
vovnm0ym,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
x48nmb7m,Negotiation,300,0,False,0,0,0,0,1,0,0,1,0,0,0
ua1ws1vk,Closed Won,240,0,False,0,1,0,0,0,0,0,1,0,0,0
8wqt4xs8,Closed Lost,300,1,False,0,1,0,0,0,0,0,0,0,1,0
oyqo84n4,Closed Won,240,0,False,0,1,0,0,0,0,0,1,0,0,0
rm4jqtr4,Closed Won,240,0,False,0,1,0,0,0,0,0,1,0,0,0
k5ytrhtg,Demo 1,300,-30,False,0,0,1,0,0,0,0,0,1,0,0
jjhguoay,Closed Won,360,0,False,0,1,0,0,0,0,0,0,0,1,0
7tmzqxbe,Closed Lost,150,34,False,0,1,0,0,0,0,0,1,0,0,0
fcgo3nc7,Closed Won,768,0,False,0,1,0,0,0,0,0,1,0,0,0
dskwpydi,Closed Won,960,-127,False,0,1,0,0,0,0,0,0,1,0,0
mna649gi,Demo 1,0,64,True,0,0,1,0,0,0,0,1,0,0,0
12wttd2f,Closed Won,324,0,False,0,1,0,0,0,0,0,0,1,0,0
bqq0xl4b,Closed Won,960,4,False,0,0,1,0,0,0,0,1,0,0,0
wcia2otn,Closed Won,768,0,False,0,1,0,0,0,0,0,0,0,1,0
692dnef3,Closed Won,150,0,False,0,1,0,0,0,0,1,0,0,0,0
d1ud6wsg,Closed Won,450,30,False,0,0,1,0,0,0,0,0,1,0,0
fpo955ev,Demo 1,0,81,True,0,0,0,0,1,0,0,1,0,0,0
8meakzdx,Closed Lost,324,0,False,0,1,0,0,0,0,0,0,0,1,0
5pky9tc4,Closed Won,768,0,False,0,1,0,0,0,0,0,0,0,1,0
nhnar152,Closed Won,960,1,False,0,0,1,0,0,0,0,0,1,0,0
ii383ljk,Demo 1,0,353,True,0,0,1,0,0,0,0,1,0,0,0
pplld1z4,Closed Lost,0,0,True,0,1,0,0,0,0,0,1,0,0,0
piy0tlaj,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
v5f3ifuq,Closed Won,300,0,False,0,1,0,0,0,0,1,0,0,0,0
7pybbz4v,Demo 1,0,64,True,0,0,0,0,1,0,0,0,1,0,0
gbet9hda,Closed Won,240,0,False,0,1,0,0,0,0,1,0,0,0,0
7sojfodc,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
r0xnm7qj,Closed Won,1344,1,False,0,1,0,0,0,0,1,0,0,0,0
salqcamn,Demo 1,0,36,True,0,1,0,0,0,0,1,0,0,0,0
f5z0g0t3,Closed Won,768,0,False,0,0,1,0,0,0,0,1,0,0,0
atmp5a28,Closed Won,768,-322,False,0,0,1,0,0,0,0,1,0,0,0
1bvk8v1b,Closed Won,360,0,False,0,1,0,0,0,0,0,0,0,1,0
zqhm56l9,Negotiation,1344,0,False,0,0,1,0,0,0,0,0,1,0,0
7yb6xugt,Closed Lost,200,0,True,0,1,0,0,0,0,0,0,1,0,0
pp6awj9e,Closed Won,768,0,False,0,0,1,0,0,0,0,0,1,0,0
nun6m57f,Closed Won,768,0,False,0,0,1,0,0,0,0,0,0,1,0
4m6zavsg,Closed Won,600,0,False,0,0,0,0,1,0,1,0,0,0,0
pi4b20ja,Closed Won,300,0,False,0,1,0,0,0,0,0,0,1,0,0
y5b8b709,Demo 2,0,0,True,0,1,0,0,0,0,0,1,0,0,0
nmzz3fkt,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
xaj4denl,Closed Won,240,0,False,0,1,0,0,0,0,1,0,0,0,0
d5tai75q,Closed Won,300,0,False,0,1,0,0,0,0,0,0,1,0,0
dexwpa34,Closed Won,240,0,False,0,1,0,0,0,0,1,0,0,0,0
c70866og,Closed Won,576,0,False,0,0,0,0,1,0,1,0,0,0,0
g1i2i3mo,Closed Won,324,0,False,0,1,0,0,0,0,0,1,0,0,0
oplm48gu,Closed Won,324,0,False,0,1,0,0,0,0,0,0,0,1,0
08be9sy1,Closed Won,768,0,False,0,0,1,0,0,0,0,0,1,0,0
tfdmq3ks,Closed Won,240,0,False,0,1,0,0,0,0,1,0,0,0,0
u27vmrdt,Closed Won,324,0,False,0,1,0,0,0,0,0,0,0,1,0
jnawr5gi,Closed Won,150,0,False,0,1,0,0,0,0,0,1,0,0,0
wqarvj2l,Closed Won,150,2,False,0,1,0,0,0,0,0,1,0,0,0
g030kfv1,Demo 1,0,35,True,0,0,0,0,1,0,0,0,0,0,1
lttkn1sr,Closed Won,576,0,False,0,1,0,0,0,0,0,0,1,0,0
qehzpbmg,Closed Lost,300,31,False,0,1,0,0,0,0,0,0,1,0,0
8umevsrf,Closed Lost,0,7,True,0,1,0,0,0,0,0,0,0,1,0
oo2p6qhv,Closed Lost,0,0,True,0,0,0,0,1,0,0,1,0,0,0
vlmioagy,Closed Won,1344,0,False,0,0,1,0,0,0,0,0,0,1,0
fadzfkkd,Checkbox,324,0,False,0,1,0,0,0,0,0,0,1,0,0
hadwgeso,Closed Won,240,0,False,0,1,0,0,0,0,0,1,0,0,0
73291qbu,Closed Won,576,0,False,0,0,0,0,1,0,0,0,1,0,0
