Id,Use Case,Status,Created Date,Close Date,Price,Discount code,Pain,Loss Reason
whdq4slk,Corporate Events,Closed Won,2019-11-18,2019-11-19,768.0,2SEMESTERS20OFF,Not_Specified,Not_Specified
v7jampxe,Corporate Events,Closed Lost,2019-11-11,2019-11-18,1344.0,YEARLY30PROMO,Not_Specified,no response
y3dc5m36,Educational Seminars,Closed Won,2019-09-06,2019-09-06,360.0,DISCOUNT25QUICK,Not_Specified,Not_Specified
04wh7ppy,Educational Seminars,Closed Won,2019-09-06,2019-10-06,360.0,25GIFT,financial control,Not_Specified
fbizu8w8,Corporate Events,Demo 1,2019-12-10,2020-01-26,Not_Specified,CUTBACK75SPECIAL,Not_Specified,Not_Specified
1syhc5xg,Corporate Events,Closed Won,2020-01-27,2020-01-27,240.0,MONTH50REBATE,financial control,Not_Specified
4bw09qb9,Sports Events,Demo 1,2019-12-23,2020-01-26,960.0,BIANNUAL20,financial control,Not_Specified
8x9u5a7w,Corporate Events,Closed Won,2019-11-09,2019-11-09,240.0,MONTH50REBATE,Not_Specified,Not_Specified
z1apee9u,Corporate Events,Closed Lost,2019-11-25,2019-11-25,324.0,10OFFREDUCED,operations,no response
6i461kgp,Wedding Planning,Negotiation,2019-12-23,2019-12-23,Not_Specified,Not_Specified,Not_Specified,Not_Specified
kqlrpbs5,Corporate Events,Closed Won,2019-12-21,2019-12-21,360.0,MONTHSAVE25DEAL,quality of delivery,Not_Specified
z97suc7i,Corporate Events,Closed Won,2019-12-25,2019-12-25,300.0,MONTH50CUTBACK,operations,Not_Specified
awmm7gp7,Corporate Events,Closed Won,2020-01-27,2020-01-27,1344.0,YEARLY30PROMO,quality of delivery,Not_Specified
3j0bp4xh,Corporate Events,Closed Won,2019-11-23,2019-11-23,1008.0,RENEW30YEARLY,financial control,Not_Specified
ishr0amg,Wedding Planning,Demo 1,2019-11-25,2020-01-26,Not_Specified,Not_Specified,Not_Specified,Not_Specified
jkhwlzxy,Corporate Events,Closed Won,2019-12-14,2019-12-14,600.0,PROMOTIONCODE,quality of delivery,Not_Specified
3rq9ullu,Educational Seminars,Negotiation,2019-12-09,2019-12-09,360.0,DISCOUNT25QUICK,operations,Not_Specified
u5f494x7,Corporate Events,Closed Lost,2019-12-14,2019-12-17,360.0,MONTHSAVE25DEAL,quality of delivery,not target
5bydfe4a,Sports Events,Closed Lost,2019-11-24,2019-02-07,1344.0,ANNUAL30BONUS,operations,no response
wchk41nz,Educational Seminars,Demo 1,2019-10-06,2020-01-26,Not_Specified,SEMESTER25OFFER,quality of delivery,Not_Specified
se1afjdi,Corporate Events,Closed Lost,2019-11-10,2019-11-11,360.0,MONTHSAVE25DEAL,operations,not target
mcdn6whl,Corporate Events,Closed Won,2019-12-08,2019-12-08,360.0,SAVE25LESS,operations,Not_Specified
fewbsxdm,Educational Seminars,Demo 1,2019-11-13,2020-01-26,Not_Specified,Not_Specified,quality of delivery,Not_Specified
u5k0z3l8,Corporate Events,Closed Won,2020-04-26,2020-04-26,324.0,10OFFREDUCED,operations,Not_Specified
jve5vgui,Educational Seminars,Closed Lost,2019-02-07,2019-07-07,200.0,Not_Specified,quality of delivery,lost to competitor
dwl9k18m,Corporate Events,Closed Lost,2019-10-06,2019-11-09,324.0,10OFFREDUCED,Not_Specified,no response
1ytchwz7,Corporate Events,Closed Won,2019-12-15,2019-12-16,360.0,MONTHSAVE25DEAL,quality of delivery,Not_Specified
go31o5w1,Corporate Events,Closed Lost,2019-11-24,2019-11-23,360.0,MONTHSAVE25DEAL,operations,no response
88npxxk0,Sports Events,Closed Won,2019-11-10,2019-11-10,240.0,DISCOUNT50POWER,financial control,Not_Specified
uwkahc98,Corporate Events,Closed Lost,2019-11-20,2019-11-23,150.0,QUARTERLY75OFF,operations,lost to competitor
ss050xpx,Corporate Events,Closed Won,2019-11-13,2019-11-13,360.0,MONTHSAVE25DEAL,operations,Not_Specified
4km92eax,Educational Seminars,Demo 1,2019-12-21,2020-01-26,Not_Specified,Not_Specified,quality of delivery,Not_Specified
t7n4mkpb,Sports Events,Closed Lost,2019-12-07,2019-12-09,150.0,MONTH75SPECIAL,operations,no budget
h321ngnb,Corporate Events,Closed Won,2019-12-08,2019-12-08,360.0,MONTHSAVE25DEAL,operations,Not_Specified
ixyn6x1c,Corporate Events,Closed Won,2019-12-11,2019-12-15,240.0,MONTH50REBATE,operations,Not_Specified
j15bi9b0,Corporate Events,Closed Won,2020-01-27,2020-01-27,360.0,MONTHSAVE25DEAL,operations,Not_Specified
32skjq68,Educational Seminars,Closed Won,2020-03-27,2020-03-27,768.0,HALFYEAR20G,Not_Specified,Not_Specified
08ive333,Corporate Events,Closed Won,2020-08-27,2020-08-27,1344.0,YEARLY30PROMO,financial control,Not_Specified
jkrnvxb7,Corporate Events,Closed Won,2019-08-06,2019-08-06,576.0,2SEMESTERS20SALE,quality of delivery,Not_Specified
w97zeue4,Educational Seminars,Demo 1,2019-08-06,2020-01-26,600.0,PROMOCODE,operations,Not_Specified
qwnnwonm,Educational Seminars,Closed Won,2019-11-12,2019-11-12,360.0,25GIFT,financial control,Not_Specified
lv0gzoyk,Corporate Events,Closed Won,2019-11-12,2019-11-16,360.0,MONTHSAVE25DEAL,operations,Not_Specified
ziy9b7a2,Educational Seminars,Demo 1,2019-11-23,2020-01-26,Not_Specified,Not_Specified,operations,Not_Specified
3amjoifx,Corporate Events,Closed Lost,2019-11-19,2019-11-23,960.0,ANNUAL60DEAL,operations,no product fit
v55kdrrg,Sports Events,Closed Won,2020-03-27,2020-03-27,456.0,FULLYEAR75G,financial control,Not_Specified
42ovl5mu,Sports Events,Closed Won,2019-07-07,2019-12-10,1344.0,ANNUAL30BONUS,Not_Specified,Not_Specified
9yn7m5q8,Corporate Events,Closed Won,2019-12-08,2019-12-09,360.0,MONTHSAVE25DEAL,financial control,Not_Specified
9k9jrlmg,Corporate Events,Closed Lost,2019-12-09,2019-12-10,324.0,10OFFREDUCED,quality of delivery,no budget
bok6t010,Sports Events,Demo 1,2019-12-09,2020-01-26,Not_Specified,Not_Specified,quality of delivery,Not_Specified
z3vqkk2i,Corporate Events,Closed Won,2019-12-14,2019-12-14,768.0,2SEMESTERS20OFF,operations,Not_Specified
c3k7ayey,Sports Events,Closed Won,2019-12-17,2019-12-18,360.0,25GIFT,financial control,Not_Specified
7h2swaca,Corporate Events,Closed Won,2019-12-22,2019-12-22,240.0,MONTH50REBATE,financial control,Not_Specified
67ghlxzy,Corporate Events,Closed Won,2020-02-25,2020-02-25,1008.0,RENEW30YEARLY,operations,Not_Specified
utehmmqn,Corporate Events,Closed Won,2019-09-06,2019-09-06,360.0,MONTHSAVE25DEAL,quality of delivery,Not_Specified
l6xrczcp,Corporate Events,Closed Lost,2019-09-06,2019-11-12,240.0,SUPER50DISCOUNT,financial control,price
jh7rjbsh,Corporate Events,Closed Lost,2019-11-12,2019-11-12,324.0,10OFFREDUCED,financial control,no product fit
ng3clrtq,Educational Seminars,Closed Lost,2019-11-13,2019-11-20,200.0,Not_Specified,financial control,lost to competitor
hw23eje9,Corporate Events,Closed Won,2019-05-07,2019-05-07,360.0,MONTHSAVE25DEAL,operations,Not_Specified
1wa9vmoc,Corporate Events,Closed Won,2019-12-07,2019-12-07,240.0,MONTH50REBATE,quality of delivery,Not_Specified
js6og1pc,Corporate Events,Closed Won,2019-12-09,2019-12-09,1344.0,YEARLY30PROMO,operations,Not_Specified
tiv6pcyd,Corporate Events,Closed Won,2019-08-06,2019-08-06,360.0,SAVE25LESS,financial control,Not_Specified
13a6uty3,Sports Events,Closed Won,2019-11-12,2019-11-20,360.0,25GIFT,operations,Not_Specified
2p4xx9pk,Corporate Events,Closed Won,2019-11-12,2019-05-07,120.0,GRAND75SAVING,operations,Not_Specified
lwpztq5u,Corporate Events,Closed Lost,2019-11-16,2019-11-25,240.0,MONTH50REBATE,financial control,no response
j14gccro,Educational Seminars,Demo 1,2020-09-26,2020-01-26,Not_Specified,Not_Specified,financial control,Not_Specified
7xmt9usj,Educational Seminars,Demo 1,2020-10-27,2020-01-26,Not_Specified,Not_Specified,operations,Not_Specified
dgljwan3,Educational Seminars,Closed Lost,2019-05-07,2019-12-07,360.0,25GIFT,financial control,lost to competitor
xflbapjr,Corporate Events,Closed Won,2019-12-15,2019-12-16,1344.0,YEARLY30PROMO,financial control,Not_Specified
nfu1a5nv,Sports Events,Closed Won,2019-12-23,2019-12-23,576.0,HALFSEASON20G,operations,Not_Specified
0okteb8t,Sports Events,Negotiation,2020-02-25,2020-02-25,960.0,BIANNUAL20,operations,Not_Specified
ul4e1w7f,Corporate Events,Closed Won,2020-04-26,2020-04-26,768.0,2SEMESTERS20OFF,operations,Not_Specified
hit8dvo5,Corporate Events,Closed Won,2020-08-27,2020-08-27,300.0,MONTH50CUTBACK,Not_Specified,Not_Specified
kew66a5g,Educational Seminars,Closed Won,2019-08-06,2019-08-06,576.0,HALFSEASON20G,operations,Not_Specified
7drtd2wp,Corporate Events,Closed Won,2019-10-06,2019-10-06,768.0,2SEMESTERS20OFF,financial control,Not_Specified
gy5vor6u,Sports Events,Closed Won,2019-07-06,2019-10-06,300.0,ECONOMY50SPECIAL,operations,Not_Specified
1tq0nnw2,Sports Events,Demo 1,2019-11-13,2020-01-26,Not_Specified,Not_Specified,quality of delivery,Not_Specified
tzud2lpn,Corporate Events,Demo 1,2019-11-13,2020-01-26,Not_Specified,Not_Specified,Not_Specified,Not_Specified
mfsdbi3w,Corporate Events,Closed Lost,2019-11-16,2019-11-23,300.0,MONTH50CUTBACK,financial control,no product fit
zqu535f4,Corporate Events,Closed Won,2019-11-19,2019-11-19,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified
ijtao559,Corporate Events,Closed Won,2019-11-19,2019-11-19,300.0,MONTH50CUTBACK,operations,Not_Specified
c9s49vh1,Educational Seminars,Negotiation,2019-11-24,2019-11-24,450.0,SAVEQUARTER25,operations,Not_Specified
1sqrtmhd,Corporate Events,Closed Won,2019-11-24,2019-11-24,576.0,2SEMESTERS20SALE,quality of delivery,Not_Specified
co386s9b,Educational Seminars,Closed Won,2019-05-07,2019-05-07,600.0,PROMOCODE,financial control,Not_Specified
yye6tqtm,Corporate Events,Closed Lost,2019-12-08,2019-12-23,240.0,MONTH50REBATE,financial control,no response
zvmy80ew,Corporate Events,Closed Won,2019-12-10,2019-12-10,960.0,ANNUAL60DEAL,Not_Specified,Not_Specified
b2yf7nde,Educational Seminars,Closed Won,2019-12-11,2019-12-11,576.0,HALFSEASON20G,Not_Specified,Not_Specified
5zf5bs5y,Corporate Events,Closed Won,2019-08-07,2019-08-07,360.0,MONTHSAVE25DEAL,operations,Not_Specified
luudmrha,Corporate Events,Closed Won,2019-12-17,2019-12-18,768.0,HALFYEAR20G,operations,Not_Specified
s2q2iy4f,Corporate Events,Closed Won,2020-08-27,2020-08-27,360.0,MONTHSAVE25DEAL,time saving,Not_Specified
4ftfm3id,Corporate Events,Closed Lost,2019-12-15,2019-12-17,960.0,Not_Specified,operations,lost to competitor
3vziw3xj,Corporate Events,Closed Won,2020-01-27,2020-01-27,360.0,SAVE25LESS,quality of delivery,Not_Specified
2yovex3b,Corporate Events,Closed Won,2019-07-07,2019-09-07,360.0,MONTHSAVE25DEAL,quality of delivery,Not_Specified
b8x4omy1,Corporate Events,Closed Lost,2019-09-07,2019-12-07,300.0,MONTH50CUTBACK,financial control,lost to competitor
i4ojumkd,Corporate Events,Closed Won,2019-12-17,2019-12-17,120.0,SEVENTYFIVEGIFT,Not_Specified,Not_Specified
lsi3emnj,Corporate Events,Negotiation,2019-12-16,2019-12-16,200.0,Not_Specified,Not_Specified,Not_Specified
jcbnsg2z,Educational Seminars,Closed Lost,2019-12-17,2019-12-25,960.0,Not_Specified,operations,no budget
ogtaarfw,Corporate Events,Closed Won,2019-11-20,2019-11-20,960.0,SEMESTER20DEALAGAIN,operations,Not_Specified
2479nmo0,Corporate Events,Closed Won,2019-09-07,2019-09-07,768.0,2SEMESTERS20OFF,financial control,Not_Specified
uljtdf6a,Corporate Events,Closed Won,2019-12-24,2019-12-24,120.0,GIVEAWAYFREE,operations,Not_Specified
eklazvfo,Educational Seminars,Negotiation,2020-03-27,2020-03-27,240.0,SAVEMONTH50G,financial control,Not_Specified
83ivysaw,Educational Seminars,Demo 1,2019-11-11,2020-01-26,Not_Specified,Not_Specified,Not_Specified,Not_Specified
mduh09d2,Sports Events,Closed Won,2019-12-15,2019-12-17,240.0,SAVEMONTH50G,quality of delivery,Not_Specified
hcnop872,Corporate Events,Closed Won,2019-12-21,2019-12-21,240.0,MONTH50REBATE,Not_Specified,Not_Specified
k57b2azl,Corporate Events,Closed Won,2019-11-19,2019-11-19,576.0,2SEMESTERS20SALE,financial control,Not_Specified
jlanzuug,Corporate Events,Closed Lost,2019-11-25,2019-11-25,0.0,Not_Specified,operations,no budget
457zhd0r,Educational Seminars,Closed Lost,2019-12-23,2019-12-23,200.0,Not_Specified,operations,no product fit
cn3u1kgu,Educational Seminars,Closed Won,2020-03-27,2020-03-27,120.0,NOCOSTREG,Not_Specified,Not_Specified
3judrjh1,Corporate Events,Closed Won,2019-12-18,2019-12-18,200.0,3QUARTERS75CUT,Not_Specified,Not_Specified
994e6pll,Sports Events,Closed Lost,2020-09-26,2020-10-27,0.0,Not_Specified,operations,no product fit
ayvmckuy,Corporate Events,Closed Won,2020-02-25,2020-02-25,300.0,MONTH50CUTBACK,financial control,Not_Specified
7sjv7kia,Corporate Events,Closed Won,2019-12-25,2019-12-25,576.0,2SEMESTERS20SALE,operations,Not_Specified
3mgsbccs,Corporate Events,Closed Lost,2019-07-07,2019-12-07,768.0,HALFYEAR20G,operations,no response
5wovfpru,Educational Seminars,Closed Won,2019-11-18,2019-11-18,360.0,25GIFT,financial control,Not_Specified
ph0g3vd8,Corporate Events,Closed Won,2019-12-23,2019-12-23,240.0,MONTH50REBATE,operations,Not_Specified
k16c68zj,Sports Events,Closed Won,2019-12-23,2019-12-23,360.0,DISCOUNT25QUICK,operations,Not_Specified
f58m00ri,Corporate Events,Closed Won,2020-09-26,2020-09-26,576.0,2SEMESTERS20SALE,operations,Not_Specified
2hyjle74,Sports Events,Closed Won,2019-12-27,2020-01-27,360.0,25GIFT,Not_Specified,Not_Specified
x5upyujv,Educational Seminars,Negotiation,2019-11-13,2019-11-13,1680.0,FLAT30,time saving,Not_Specified
m5d649is,Sports Events,Closed Won,2019-12-22,2019-12-24,960.0,YEARLY60,financial control,Not_Specified
8bdma26a,Corporate Events,Demo 1,2020-04-26,2020-01-26,Not_Specified,Not_Specified,operations,Not_Specified
g4ey4vql,Corporate Events,Closed Lost,2019-11-18,2019-11-23,360.0,Not_Specified,operations,no product fit
ens4gp2a,Corporate Events,Closed Won,2019-11-09,2019-11-09,240.0,DISCOUNT50POWER,operations,Not_Specified
6rlkgk8f,Corporate Events,Closed Won,2019-12-24,2019-12-24,576.0,2SEMESTERS20SALE,quality of delivery,Not_Specified
b1kzc0yc,Educational Seminars,Negotiation,2020-03-27,2020-03-27,0.0,Not_Specified,operations,Not_Specified
hieouti2,Corporate Events,Closed Won,2020-08-27,2020-08-27,360.0,SAVE25LESS,financial control,Not_Specified
ku2wpww5,Corporate Events,Closed Won,2020-08-27,2020-08-27,120.0,GIVEAWAYFREE,Not_Specified,Not_Specified
aya8feyy,Corporate Events,Closed Won,2019-10-06,2019-10-06,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified
mxmp5qve,Corporate Events,Closed Won,2019-11-10,2019-11-10,200.0,GIVEAWAYFREE,financial control,Not_Specified
3lvs0jam,Educational Seminars,Closed Won,2019-11-11,2019-11-11,240.0,SAVEMONTH50G,operations,Not_Specified
hosjkws9,Corporate Events,Closed Won,2019-11-12,2019-11-17,960.0,ANNUAL60DEAL,financial control,Not_Specified
lwrwwa9u,Corporate Events,Closed Lost,2019-11-25,2019-11-25,360.0,MONTHSAVE25DEAL,financial control,no response
o9bxqsl9,Corporate Events,Closed Won,2019-12-10,2019-12-11,1344.0,YEARLY30PROMO,quality of delivery,Not_Specified
onvpmoqf,Corporate Events,Checkbox,2019-12-17,2019-12-18,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified
c70k2x40,Sports Events,Closed Lost,2019-12-11,2019-12-15,1344.0,ANNUAL30BONUS,operations,lost to competitor
ad8gs6e7,Corporate Events,Closed Lost,2019-12-24,2019-12-24,0.0,Not_Specified,quality of delivery,not target
fnen7ktt,Sports Events,Closed Won,2020-02-25,2020-02-25,768.0,HALFYEAR20G,financial control,Not_Specified
0wg72hot,Corporate Events,Demo 1,2020-04-26,2020-01-26,Not_Specified,CUTBACK75SPECIAL,Not_Specified,Not_Specified
jywm2amz,Corporate Events,Closed Won,2020-04-26,2020-04-26,1344.0,YEARLY30PROMO,financial control,Not_Specified
k1m8r49f,Corporate Events,Closed Won,2019-11-13,2019-11-13,576.0,2SEMESTERS20SALE,quality of delivery,Not_Specified
n1qmuffl,Corporate Events,Closed Won,2019-11-25,2019-12-07,1344.0,YEARLY30PROMO,operations,Not_Specified
xgndpti5,Corporate Events,Closed Won,2019-12-18,2019-12-18,240.0,MONTH50REBATE,Not_Specified,Not_Specified
pbqtixcb,Educational Seminars,Closed Lost,2019-02-07,2019-12-08,0.0,Not_Specified,financial control,no product fit
77nbll60,Not_Specified,Demo 1,2019-12-10,2020-01-26,Not_Specified,Not_Specified,Not_Specified,Not_Specified
1unfrr0r,Corporate Events,Closed Won,2019-12-14,2019-12-14,768.0,2SEMESTERS20OFF,financial control,Not_Specified
wvxfu9sz,Corporate Events,Demo 1,2019-12-16,2020-01-26,0.0,CUTBACK75SPECIAL,financial control,Not_Specified
ip2orlg7,Corporate Events,Demo 1,2019-12-22,2020-01-26,Not_Specified,Not_Specified,operations,Not_Specified
oiwf70r6,Corporate Events,Closed Won,2019-12-23,2019-12-23,576.0,2SEMESTERS20SALE,financial control,Not_Specified
uw207fqv,Corporate Events,Closed Won,2019-08-06,2019-11-23,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified
rtm91cii,Corporate Events,Closed Won,2019-11-10,2019-11-10,240.0,MONTH50REBATE,financial control,Not_Specified
mhowmiba,Corporate Events,Closed Won,2019-11-19,2019-11-19,768.0,2SEMESTERS20OFF,operations,Not_Specified
0xs7leua,Educational Seminars,Closed Won,2019-09-07,2019-09-07,960.0,YEARLY60,Not_Specified,Not_Specified
05evbkgy,Corporate Events,Closed Won,2019-12-07,2019-12-07,240.0,MONTH50REBATE,operations,Not_Specified
5mqljxdl,Educational Seminars,Closed Lost,2019-12-23,2019-12-25,200.0,Not_Specified,operations,no response
avuydfvf,Corporate Events,Closed Won,2019-12-24,2019-12-24,324.0,10OFFREDUCED,financial control,Not_Specified
11a6w1is,Corporate Events,Closed Won,2020-01-27,2020-01-27,1344.0,YEARLY30PROMO,financial control,Not_Specified
9xxxbbr7,Corporate Events,Closed Won,2019-11-06,2019-11-23,1344.0,YEARLY30PROMO,quality of delivery,Not_Specified
h9pry4yr,Educational Seminars,Closed Won,2019-09-07,2019-09-07,1344.0,ANNUAL30BONUS,financial control,Not_Specified
h87g6s7t,Corporate Events,Negotiation,2019-12-07,2019-12-07,360.0,MONTHSAVE25DEAL,financial control,Not_Specified
9vfrvuvc,Corporate Events,Closed Won,2019-11-17,2019-11-17,324.0,10OFFREDUCED,operations,Not_Specified
e1g24fc5,Corporate Events,Closed Lost,2019-11-19,2019-11-23,360.0,SAVE25LESS,financial control,lost to competitor
4f4gwijv,Sports Events,Closed Won,2019-11-20,2019-11-20,150.0,MONTH75SPECIAL,financial control,Not_Specified
a766dyk9,Sports Events,Closed Won,2020-03-27,2020-03-27,768.0,HALFYEAR20G,financial control,Not_Specified
r5c7vaqx,Corporate Events,Demo 1,2020-09-26,2020-01-26,360.0,SAVE25LESS,Not_Specified,Not_Specified
m0ccsv1u,Corporate Events,Demo 1,2019-12-09,2020-01-26,Not_Specified,Not_Specified,Not_Specified,Not_Specified
wtr882vl,Corporate Events,Closed Lost,2019-12-09,2019-12-10,324.0,10OFFREDUCED,financial control,lost to competitor
iabxnvyv,Corporate Events,Closed Won,2019-12-14,2019-12-15,240.0,MONTH50REBATE,operations,Not_Specified
w1tgs9qd,Corporate Events,Closed Won,2020-02-25,2020-02-25,360.0,SAVE25LESS,financial control,Not_Specified
3p2m9ncq,Corporate Events,Closed Lost,2019-11-23,2019-11-25,240.0,MONTH50REBATE,financial control,not target
kwnecica,Corporate Events,Closed Won,2019-12-22,2019-12-22,120.0,3QUARTERS75CUT,operations,Not_Specified
fw41chsh,Sports Events,Demo 1,2020-09-26,2020-09-26,1344.0,FIFTYANNUALOFF,Not_Specified,Not_Specified
qt9rrens,Corporate Events,Closed Won,2019-11-12,2019-11-12,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified
b7c722ba,Corporate Events,Negotiation,2020-02-25,2020-03-27,360.0,MONTHSAVE25DEAL,financial control,Not_Specified
aezn3ryd,Corporate Events,Closed Won,2019-07-07,2019-07-07,240.0,MONTH50REBATE,operations,Not_Specified
3iab5imb,Corporate Events,Negotiation,2020-10-27,2020-10-27,300.0,MONTH50CUTBACK,operations,Not_Specified
dbpawe4x,Corporate Events,Closed Won,2019-11-09,2019-11-09,768.0,2SEMESTERS20OFF,operations,Not_Specified
lr2ks4mc,Corporate Events,Closed Won,2019-11-23,2019-11-23,120.0,SEVENTYFIVEGIFT,operations,Not_Specified
jfetiuyf,Educational Seminars,Checkbox,2019-09-07,2019-09-07,1344.0,ANNUAL30BONUS,quality of delivery,Not_Specified
xqr0yht2,Corporate Events,Checkbox,2019-12-15,2019-12-16,960.0,SEMESTER20DEALAGAIN,Not_Specified,Not_Specified
xqqpjheo,Corporate Events,Demo 1,2019-12-22,2020-01-26,Not_Specified,Not_Specified,Not_Specified,Not_Specified
zccsbx9p,Educational Seminars,Closed Won,2019-12-25,2019-12-25,300.0,SAVEMORE50,quality of delivery,Not_Specified
l560h6h1,Corporate Events,Closed Won,2020-04-26,2020-04-26,240.0,MONTH50REBATE,Not_Specified,Not_Specified
86imagrj,Corporate Events,Closed Won,2019-11-12,2019-11-12,240.0,MONTH50REBATE,operations,Not_Specified
63n8gfqi,Corporate Events,Closed Won,2019-12-23,2019-12-23,576.0,2SEMESTERS20SALE,operations,Not_Specified
q68sy948,Corporate Events,Closed Won,2019-11-25,2019-11-25,120.0,SEVENTYFIVEGIFT,Not_Specified,Not_Specified
dhi4mmpv,Sports Events,Closed Lost,2019-07-06,2019-11-25,768.0,HALFYEAR20G,quality of delivery,lost to competitor
r08oun55,Corporate Events,Closed Won,2020-04-26,2020-04-26,240.0,MONTH50REBATE,financial control,Not_Specified
