,Id,Status_x,Acquisition Campaign_0,Acquisition Campaign_1,Acquisition Campaign_2,Acquisition Campaign_3,Acquisition Campaign_4,Acquisition Campaign_5,Converted,City_0,City_1,City_2,City_3,City_4,Use Case_Concerts and festivals_x,Use Case_Corporate Events_x,Use Case_Educational Seminars_x,Use Case_Not_Specified_x,Use Case_Sports Events_x,Use Case_Wedding Planning_x,Source_Inbound,Source_Not_Specified,Source_Outbound,month,day,Status_y,Price,Days,Discount,Use Case_Concerts and festivals_y,Use Case_Corporate Events_y,Use Case_Educational Seminars_y,Use Case_Not_Specified_y,Use Case_Sports Events_y,Use Case_Wedding Planning_y,Pain_Not_Specified,Pain_financial control,Pain_operations,Pain_quality of delivery,Pain_time saving
148,hj94bzb5,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,8,1,Closed Lost,1344,-44,True,False,True,False,False,False,False,False,False,True,False,False
149,vdlrwz17,Qualified,0,0,0,0,0,1,True,0,0,1,0,1,False,True,False,False,False,False,False,False,True,8,1,Closed Won,240,-38,True,False,True,False,False,False,False,False,False,True,False,False
150,vgj0l4nc,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,2,6,Closed Won,360,0,True,False,True,False,False,False,False,False,False,False,True,False
151,g6x7b787,Qualified,0,0,0,0,0,1,True,0,1,1,1,0,False,True,False,False,False,False,True,False,False,8,1,Closed Won,960,0,False,False,True,False,False,False,False,False,False,True,False,False
152,yve105jn,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,False,False,True,False,False,True,False,False,8,1,Closed Won,768,0,True,False,False,True,False,False,False,True,False,False,False,False
153,6y62erjd,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,False,True,False,False,True,False,False,10,29,Closed Won,240,258,True,False,False,True,False,False,False,False,False,True,False,False
154,cwf2al9p,Qualified,0,0,0,0,0,1,True,0,1,0,1,0,False,True,False,False,False,False,True,False,False,10,29,Closed Lost,240,15,True,False,True,False,False,False,False,False,False,True,False,False
155,ap103okr,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,10,29,Closed Won,1344,0,True,False,True,False,False,False,False,False,False,True,False,False
156,65bt31yn,Qualified,0,0,0,0,0,1,True,1,0,0,1,1,False,True,False,False,False,False,True,False,False,8,1,Closed Lost,576,-113,False,False,True,False,False,False,False,True,False,False,False,False
157,183u17g7,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,3,6,Closed Won,960,0,True,False,True,False,False,False,False,False,False,True,False,False
158,gnxeytf3,Qualified,0,0,0,0,0,1,True,0,0,1,0,1,False,True,False,False,False,False,True,False,False,3,6,Closed Lost,240,92,True,False,True,False,False,False,False,False,False,True,False,False
159,jvq7h81o,Qualified,0,0,0,0,0,1,True,1,0,0,1,0,False,True,False,False,False,False,True,False,False,3,6,Closed Lost,324,253,False,False,True,False,False,False,False,False,False,True,False,False
160,f65z107g,Qualified,0,0,0,0,0,1,True,1,0,0,0,0,False,True,False,False,False,False,True,False,False,3,6,Closed Won,768,0,True,False,True,False,False,False,False,False,False,True,False,False
161,rwcfu8cm,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,9,1,Closed Lost,360,61,False,False,True,False,False,False,False,False,False,True,False,False
162,ury7e4yl,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,False,False,True,False,True,False,False,10,29,Closed Lost,1008,5,False,False,False,False,False,True,False,False,False,True,False,False
163,c2oooeqk,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,9,1,Closed Won,1344,7,True,False,True,False,False,False,False,False,False,False,True,False
164,8svdpx05,Qualified,0,0,0,0,0,1,True,1,0,1,0,1,False,True,False,False,False,False,True,False,False,10,29,Closed Won,360,1,True,False,True,False,False,False,False,False,False,True,False,False
165,tkc85ljs,Qualified,0,0,0,0,0,1,True,1,0,1,0,0,False,True,False,False,False,False,True,False,False,3,6,Closed Won,960,30,True,False,True,False,False,False,False,False,False,True,False,False
166,c1hjtjf1,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,9,1,Closed Lost,576,-84,False,False,True,False,False,False,False,False,False,True,False,False
167,dlysgn8g,Qualified,0,0,0,0,0,1,True,0,0,1,1,0,False,True,False,False,False,False,True,False,False,9,1,Closed Won,600,0,True,False,True,False,False,False,False,False,False,True,False,False
168,mkeb53km,Qualified,0,0,0,0,0,1,True,0,0,1,0,1,False,False,True,False,False,False,True,False,False,9,1,Closed Won,300,-30,True,False,False,True,False,False,False,False,False,True,False,False
169,7p0siv9z,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,9,1,Closed Lost,324,-111,False,False,True,False,False,False,False,False,False,True,False,False
170,fvhh5mal,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,False,False,False,True,False,True,False,False,4,6,Closed Lost,14876,97,True,False,False,False,False,True,False,False,False,True,False,False
171,2ibwfsg1,Qualified,0,0,0,0,0,1,True,1,0,0,0,0,False,True,False,False,False,False,True,False,False,4,6,Closed Lost,360,232,True,False,True,False,False,False,False,False,False,True,False,False
172,20v4o75q,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,4,6,Closed Lost,360,92,True,False,True,False,False,False,False,False,False,True,False,False
173,nkle9pjq,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,4,6,Closed Won,1344,0,True,False,True,False,False,False,False,True,False,False,False,False
174,7ioeemxe,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,4,6,Closed Lost,768,-24,True,False,True,False,False,False,False,False,False,True,False,False
175,q2jhnj3c,Qualified,0,0,0,0,0,1,True,1,0,1,0,1,False,False,True,False,False,False,True,False,False,11,28,Closed Won,768,7,True,False,False,True,False,False,False,False,False,False,True,False
176,n3e2exd1,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,4,6,Closed Lost,1008,263,False,False,True,False,False,False,False,False,True,False,False,False
177,q1m6am6n,Qualified,0,0,0,0,0,1,True,0,1,1,1,0,False,False,False,False,True,False,True,False,False,10,1,Closed Lost,1008,-111,False,False,False,False,False,True,False,False,True,False,False,False
178,1zunloqs,Qualified,0,0,0,0,0,1,True,0,0,1,0,1,False,True,False,False,False,False,True,False,False,10,1,Closed Won,1008,1,True,False,True,False,False,False,False,False,False,True,False,False
179,o30l1ktn,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,4,6,Closed Won,1680,0,False,False,True,False,False,False,False,False,True,False,False,False
180,nai62ft2,Qualified,0,0,0,0,0,1,True,0,1,0,1,0,False,True,False,False,False,False,True,False,False,4,6,Closed Won,768,0,True,False,False,False,False,True,False,False,False,True,False,False
181,k3pc5brm,Qualified,0,0,0,0,0,1,True,0,0,1,1,1,False,True,False,False,False,False,True,False,False,4,6,Closed Won,150,0,True,False,True,False,False,False,False,False,False,True,False,False
182,1agdp3tl,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,10,1,Closed Won,768,0,True,False,True,False,False,False,False,False,False,False,True,False
183,vs9fv7yg,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,False,False,True,False,True,False,False,4,6,Closed Won,324,0,True,False,False,False,False,True,False,False,False,True,False,False
184,gcvm1ijj,Qualified,0,0,0,0,0,1,True,0,0,0,1,0,False,False,False,True,False,False,False,False,True,10,1,Closed Lost,1008,0,False,False,False,False,True,False,False,False,True,False,False,False
185,n1eezypu,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,False,True,False,False,False,True,False,False,4,6,Closed Lost,150,12,True,False,False,True,False,False,False,False,False,True,False,False
186,b6noancq,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,4,6,Closed Won,360,0,True,False,True,False,False,False,False,False,False,True,False,False
188,4nrcyend,Qualified,0,0,0,0,0,1,True,1,0,0,0,0,False,True,False,False,False,False,True,False,False,10,1,Closed Won,77462,0,True,False,True,False,False,False,False,False,False,True,False,False
189,zxxoyu0x,Qualified,0,0,0,0,0,1,True,1,0,1,0,0,False,True,False,False,False,False,True,False,False,3,8,Closed Won,768,0,True,False,True,False,False,False,False,False,False,True,False,False
190,gwc6ztds,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,False,False,False,True,False,True,False,False,5,6,Closed Won,768,35,True,False,False,False,False,True,False,False,False,True,False,False
192,suzf7jht,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,10,1,Closed Won,768,1,True,False,True,False,False,False,False,False,False,True,False,False
193,iyhjbdyx,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,5,6,Closed Lost,360,0,True,False,True,False,False,False,False,False,False,True,False,False
194,kwec808m,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,5,6,Closed Lost,768,31,True,False,True,False,False,False,False,False,False,True,False,False
195,pp3iatay,Qualified,0,0,0,0,0,1,True,0,0,1,1,1,False,True,False,False,False,False,False,False,True,11,1,Closed Lost,600,0,True,False,True,False,False,False,False,False,False,True,False,False
196,vqfnh5uj,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,5,6,Closed Won,1680,0,True,False,True,False,False,False,False,False,False,True,False,False
197,j762mn8t,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,11,1,Closed Won,360,0,True,False,True,False,False,False,False,False,False,True,False,False
198,18sbog39,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,False,False,False,True,False,True,False,False,11,1,Closed Lost,360,35,False,False,False,False,False,True,False,False,False,True,False,False
199,200uuu68,Qualified,0,0,0,0,0,1,True,0,0,1,1,0,False,True,False,False,False,False,True,False,False,6,6,Closed Lost,300,19,False,False,True,False,False,False,False,False,False,True,False,False
200,nlqrzmfa,Qualified,0,0,0,0,0,1,True,1,0,0,0,0,False,True,False,False,False,False,True,False,False,6,6,Closed Won,576,0,True,False,True,False,False,False,False,False,False,True,False,False
201,btwoo5ig,Qualified,0,0,0,0,0,1,True,1,0,0,0,0,False,True,False,False,False,False,True,False,False,6,6,Closed Lost,200,272,False,False,True,False,False,False,False,False,False,True,False,False
202,yxm06n3k,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,3,9,Closed Lost,768,1,True,False,True,False,False,False,False,False,False,True,False,False
203,fgjto13l,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,False,False,True,False,True,False,False,3,9,Closed Lost,120,17,False,False,False,False,False,True,False,False,False,True,False,False
204,p2vzgz38,Qualified,0,0,0,0,0,1,True,1,0,0,1,0,False,False,False,False,True,False,False,False,True,11,1,Closed Won,360,0,True,False,False,False,False,True,False,False,False,False,True,False
205,7wnpsktr,Qualified,0,0,0,0,0,1,True,0,0,1,1,0,False,False,False,False,True,False,True,False,False,6,6,Closed Won,120,61,True,False,False,False,False,True,False,False,False,True,False,False
206,b3mubdou,Qualified,0,0,0,0,0,1,True,0,1,1,1,1,False,True,False,False,False,False,True,False,False,6,6,Closed Lost,600,-60,True,False,True,False,False,False,False,False,False,False,True,False
207,zzc9sbzh,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,7,6,Closed Lost,324,8,True,False,True,False,False,False,False,False,False,False,True,False
208,w9rd0iz4,Qualified,0,0,0,0,0,1,True,1,0,1,0,0,False,True,False,False,False,False,True,False,False,12,1,Closed Won,32396,0,True,False,True,False,False,False,False,False,False,True,False,False
209,8ixhl519,Qualified,0,0,0,0,0,1,True,0,0,1,1,0,False,True,False,False,False,False,False,False,True,12,1,Closed Lost,1344,16,True,False,True,False,False,False,False,False,False,True,False,False
210,0n3vowo1,Qualified,0,0,0,0,0,1,True,0,0,1,0,0,False,True,False,False,False,False,True,False,False,12,1,Closed Won,240,7,True,False,True,False,False,False,False,False,False,False,True,False
211,bh21pffx,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,7,6,Closed Won,1344,0,True,False,True,False,False,False,False,False,False,True,False,False
212,y1owjky3,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,12,1,Closed Won,240,0,True,False,True,False,False,False,False,False,False,False,True,False
213,ft6mcw07,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,7,6,Closed Won,240,0,True,False,True,False,False,False,False,False,False,True,False,False
214,4x31912k,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,3,9,Closed Won,768,0,True,False,True,False,False,False,False,False,True,False,False,False
215,juy03jbv,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,False,False,True,False,False,True,False,False,6,8,Closed Won,768,0,True,False,False,False,False,True,False,False,False,False,True,False
216,9bkkx7fd,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,8,6,Closed Won,300,0,True,False,True,False,False,False,False,False,False,True,False,False
217,a10ktvw8,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,False,False,False,True,False,True,False,False,8,6,Closed Won,240,0,True,False,False,False,False,True,False,False,False,True,False,False
218,dhsjukiv,Qualified,0,0,0,0,0,1,True,0,1,1,1,0,False,True,False,False,False,False,False,False,True,6,8,Closed Lost,576,3,False,False,True,False,False,False,False,False,False,True,False,False
219,mn57wylw,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,6,8,Closed Lost,200,123,True,False,True,False,False,False,False,False,False,True,False,False
220,cn9ayprr,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,False,True,False,False,False,True,False,False,8,6,Closed Lost,768,73,True,False,False,True,False,False,False,False,False,True,False,False
222,k27783bt,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,8,6,Closed Lost,360,42,True,False,True,False,False,False,False,False,False,True,False,False
223,cnqmrnyq,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,True,False,False,False,False,True,False,False,8,6,Closed Won,360,0,True,False,True,False,False,False,False,False,False,True,False,False
224,injpv6al,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,False,False,False,True,False,True,False,False,8,6,Closed Lost,1680,44,True,False,False,False,False,True,False,False,True,False,False,False
225,xzxv8npl,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,True,False,False,False,True,False,False,6,9,Closed Lost,200,6,False,False,False,True,False,False,False,False,False,True,False,False
226,7aftbjk5,Qualified,0,0,0,0,0,1,True,0,1,0,1,1,False,True,False,False,False,False,True,False,False,3,10,Closed Lost,450,0,False,False,True,False,False,False,False,False,False,True,False,False
227,z49ye40k,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,6,9,Closed Lost,200,14,True,False,True,False,False,False,False,False,False,True,False,False
228,xrkgbyh6,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,6,9,Closed Won,1008,0,True,False,True,False,False,False,False,False,False,False,True,False
229,sj32tfd7,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,8,6,Closed Won,240,0,True,False,True,False,False,False,False,False,False,True,False,False
230,4npe6d3v,Qualified,0,0,0,0,0,1,True,0,0,1,1,0,False,False,True,False,False,False,True,False,False,3,10,Closed Won,150,0,True,False,False,True,False,False,False,False,True,False,False,False
231,notiv66f,Qualified,0,0,0,0,0,1,True,0,0,1,1,1,False,True,False,False,False,False,True,False,False,6,9,Closed Lost,200,1,False,False,True,False,False,False,False,False,False,True,False,False
232,3d1icjfq,Qualified,0,0,0,0,0,1,True,0,0,1,1,1,False,True,False,False,False,False,True,False,False,3,10,Closed Lost,768,0,False,False,True,False,False,False,False,False,False,True,False,False
234,oylo7ol1,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,3,10,Closed Won,360,0,True,False,True,False,False,False,False,False,False,True,False,False
235,vqilyvgv,Qualified,0,0,0,0,0,1,True,0,0,0,1,1,False,False,True,False,False,False,True,False,False,6,9,Closed Lost,200,65,True,False,False,True,False,False,False,False,False,True,False,False
236,xb5xo36q,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,8,6,Closed Lost,1008,110,True,False,True,False,False,False,False,False,False,True,False,False
237,s28k335e,Qualified,0,0,0,0,0,1,True,0,1,0,0,0,False,True,False,False,False,False,True,False,False,6,10,Closed Won,150,0,True,False,True,False,False,False,False,False,False,True,False,False
238,h3il9fxm,Qualified,0,0,0,0,0,1,True,0,1,1,0,1,False,False,False,False,True,False,True,False,False,6,10,Closed Lost,576,39,False,False,False,False,False,True,False,False,True,False,False,False
239,2f36xe9j,Qualified,0,0,0,0,0,1,True,1,0,0,0,0,False,True,False,False,False,False,True,False,False,9,6,Closed Lost,360,35,True,False,True,False,False,False,False,False,False,True,False,False
240,t7t7bjvo,Qualified,0,0,0,0,0,1,True,0,0,1,1,1,False,True,False,False,False,False,True,False,False,9,6,Closed Won,240,1,True,False,True,False,False,False,False,False,False,True,False,False
241,wgivhs6q,Qualified,0,0,0,0,0,1,True,0,0,0,0,1,False,True,False,False,False,False,True,False,False,9,6,Closed Lost,200,37,False,False,True,False,False,False,False,False,False,False,True,False
